deal_id,deal_title,deal_store,deal_parameter,deal_value
15,https://www.flipkart.com/callmate-20000-mah-15-w-power-bank/p/itm63a358dc76193?pid=PWBGHSD9XTKYAJNY&lid=LSTPWBGHSD9XTKYAJNYPGQADF&marketplace=FLIPKART&store=tyy&srno=b_1_21&otracker=browse&iid=en_H8uW_ANY5w9UJ6ZFeQrxwt_OrEfcJ8x9qOghVdgKd6JlEC99KO4dihsUTqEp2fX7AZD03heE8ANFkrPtsgdJ3eI7uWi7bi3WLqk6JF-UYDE%3D&ssid=trqyjrmaa80000001715182870897,Flipkart,specifications,"{'Sales Package': '1 Power Bank, 1 Charging Cable, 1 User Manual', 'Model Name': 'Power Bank 20000 mAH with 1USB With inbuilt in Cable', 'Suitable Device': 'Mobile', 'Number of Output Ports': '4', 'Charging Cable Included': 'Yes', 'Power Supply': 'AC 100- 240V , 50-60 Hz', 'Output Power': '5V/2.1A', 'Type': 'Wired', 'Width': '70 mm', 'Height': '140 mm', 'Depth': '25 mm', 'Weight': '407 g', 'Warranty Summary': '6 Months Domestic Brand Warranty', 'Warranty Service Type': 'For product related queries and warranty claims, please call at +91-11-43390000(Monday to Friday, 10am-5pm IST) or email us at customercare@callmateindia.com', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damages, Wear and Tear', 'Domestic Warranty': '6 Months'}"
23,https://www.flipkart.com/xiaomi-pad-6-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-graphite-grey/p/itm2ef8f4a0c8055?pid=TABGTTFKSYC9WAYK&lid=LSTTABGTTFKSYC9WAYKNHLQVE&marketplace=FLIPKART&store=tyy&srno=b_1_37&otracker=browse&iid=en_H8uW_ANY5w9UJ6ZFeQrxwt_OrEfcJ8x9qOghVdgKd6KvRFta-iBop8nO8rER3iTG4YPYWp4z9R8uchqFBuzO2r3nN5BP0oUQf7sdSRT1im4%3D&ssid=trqyjrmaa80000001715182870897,Flipkart,specifications,"{'Model Number': 'VHU4404IN', 'Model Name': 'Pad 6', 'Ideal Usage': 'Entertainment, High Processing Tasks', 'Color': 'Graphite grey', 'Connectivity': 'Wi-Fi Only', 'OS': 'Android', 'Operating System Version': '13', 'RAM': '6 GB', 'Voice Call': 'No', 'Video Call': 'Yes', 'HD Video Call': 'Yes', 'Processor Type': 'Qualcomm Snapdragon 870', 'Additional Features': 'Body: Metallic, Speakers: Dolby Atmos, Headphone Jack, Voice Control: Google Assistant', 'Display Size': '27.94 cm (11.0 inch)', 'Sales Package': 'Tablet, Adapter, Charging Cable', 'Display Resolution': '2880 x 1800 Pixels', 'Primary Camera': '13.0 megapixels', 'Internal Storage': '128 GB', 'Processor Speed': '2.42 GHz', 'Sensors': 'Accelerometer, Gyro, Proximity', 'Sim Type': 'No Sim', 'Battery Capacity': '8840 mAh', 'Secondary Camera': '8 Megapixels', 'Video Recording Resolution': 'Rear Camera: 4k (at 30 fps), 1080p (at 30 fps), 720p (at 30 fps)| Front Camera: 1080p (at 30 fps), 720p (at 30 fps) pixels', 'Video Recording': 'Yes', 'Full HD Recording': 'Yes', 'HD Recording': 'Yes', 'Flash': 'Yes', 'Bluetooth Version': 'v5.2', 'USB': 'Type C', 'Wi-fi Version': 'WiFi 6, WiFi 5, WiFi 4 and 802.11 a/b/g', 'Microphone Jack': '3.5 mm', 'Other Display Features': 'Display Aspect Ratio- 16:10', 'Display Type': '2.8K LCD Display', 'Full HD Playback': 'Yes', 'HD Playback': 'Yes', 'Video Playback': 'Yes', 'Warranty Summary': '1 Year for Device and 6 Months for Battery', 'Domestic Warranty': '1 Year', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damage'}"
24,https://www.flipkart.com/urbn-5000-mah-wired-wireless-magsafe-power-bank/p/itm22cdff01fd650?pid=PWBGXGFB2VFGHG3V&lid=LSTPWBGXGFB2VFGHG3V6NXJS6&marketplace=FLIPKART&store=tyy&srno=b_1_17&otracker=browse&iid=en_H8uW_ANY5w9UJ6ZFeQrxwt_OrEfcJ8x9qOghVdgKd6L-E9c1zTz_B4_v-5mOmuutxv_9IV4E17rq0pIZSsgSyWVkv0XZFiOX7bbXdlao_f8%3D&ssid=trqyjrmaa80000001715182870897,Flipkart,specifications,"{'Sales Package': 'Power Bank, USB Cable, User Manual', 'Model Name': 'MagSafe', 'Suitable Device': 'Mobile', 'Number of Output Ports': '1', 'Charging Cable Included': 'Yes', 'Type': 'Wired & Wireless', 'Width': '64 mm', 'Height': '92 mm', 'Depth': '15 mm', 'Weight': '119 g', 'Warranty Summary': '1 Year', 'Warranty Service Type': 'Customer need to register complaints on email: support@urbnworld.com', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damage', 'Domestic Warranty': '6 Months'}"
25,https://www.flipkart.com/hold-up-wireless-r1-bluetooth-selfie-stick/p/itmb7da3ce6628f3?pid=SSKGYV32GGHPSJ2R&lid=LSTSSKGYV32GGHPSJ2RPZNTBP&marketplace=FLIPKART&store=tyy&srno=b_1_9&otracker=browse&iid=2aa283c3-0893-41af-a4ff-67eb2050128d.SSKGYV32GGHPSJ2R.SEARCH&ssid=trqyjrmaa80000001715182870897,Flipkart,specifications,"{'Model Number': 'selfie stick R1', 'Model Name': 'Wireless R1', 'Designed For': 'Mobile Phones', 'Load Capacity': '350 g', 'Remote Included': 'Yes', 'Supported Interface': 'Bluetooth', 'Operating Range': '10 m', 'Built-in Battery': 'No', 'Rubber Grip': 'Yes', 'Material': 'stainless steel', 'Compatible With': 'It can be perfectly Compatible with Most Smart Phone in Market, such as iPhone 12/12 Mini/12 Pro/12 Pro Max/11/11 Pro/Xr/X/8 Plus/Galaxy Note 20/S20/S10/S9/Google/OnePlus/ all Android Smartphone.', 'Other Connectivity Features': 'Three-in-one Compact selfie stick with Wireless Remote Control and integrated with tripod', 'Other Power Features': 'CR1632', 'Extended Length': '600 mm', 'Folded Length': '180 mm', 'Weight': '150 g', 'Extended Width': '60 cm'}"
26,https://www.flipkart.com/callmate-10000-mah-15-w-power-bank/p/itmd83e7788623f9?pid=PWBGFVM3JTUHZS33&lid=LSTPWBGFVM3JTUHZS33BGH3XV&marketplace=FLIPKART&store=tyy&srno=b_1_28&otracker=browse&iid=en_H8uW_ANY5w9UJ6ZFeQrxwt_OrEfcJ8x9qOghVdgKd6JP5GdjTx0QTThDGEXJoZmmYkshSVsFZQD_4MbKKZl7BYQEIsITtCzc4bHaOMTqL08%3D&ssid=trqyjrmaa80000001715182870897,Flipkart,specifications,"{'Sales Package': '1 X Power Bank, charging Cable', 'Model Name': 'Power Bank DX17 10000 Mah', 'Suitable Device': 'Mobile', 'Number of Output Ports': '4', 'Charging Cable Included': 'Yes', 'Type': 'Wired', 'Width': '68 mm', 'Height': '140 mm', 'Depth': '20 mm', 'Warranty Summary': '6 Months Domestic Brand Warranty', 'Warranty Service Type': 'For product related queries and warranty claims, please call at +91-11-43390000(Monday to Friday, 10am-5pm IST) or email us at customercare@callmateindia.com', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damage', 'Domestic Warranty': '6 Months', 'International Warranty': '6 Months'}"
27,https://www.flipkart.com/motorola-g34-5g-ice-blue-128-gb/p/itmc36bacc1f7bb0?pid=MOBGUFK4P2H9CY7Y&lid=LSTMOBGUFK4P2H9CY7Y4FYWMH&marketplace=FLIPKART&store=tyy&srno=b_1_35&otracker=browse&iid=2aa283c3-0893-41af-a4ff-67eb2050128d.MOBGUFK4P2H9CY7Y.SEARCH&ssid=trqyjrmaa80000001715182870897,Flipkart,specifications,"{'In The Box': 'Handset, Charger, USB Cable, Sim Tool, Guides', 'Model Number': 'PB1V0004IN', 'Model Name': 'G34 5G', 'Color': 'Ice Blue', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Quick Charging': 'Yes', 'Sound Enhancements': 'Stereo Speakers', 'Display Size': '16.51 cm (6.5 inch)', 'Resolution': '1600 x 720 Pixels', 'Resolution Type': 'HD+', 'GPU': 'Adreno 619', 'Display Type': 'HD+ IPS LCD Display', 'Other Display Features': '120Hz Refresh Rate, Brightness: 500 nits', 'Operating System': 'Android 14', 'Processor Brand': 'Snapdragon', 'Processor Type': 'Snapdragon 695 5G', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '2.2 GHz', 'Operating Frequency': '5G NR: n1/n3/n5/n7/n8/n20/n28/n38/n40/n41/n77/n78 (13 5G bands with VoNR|4 CA or Carrier Aggregation|4x4 MIMO), 4G LTE: B1/B2/B3/B5/B7/B8/B18/B19/B20/B26/B28/B32/B38/B40/B41/B42, 3G WCDMA: B1/B2/B5/B8/B19, 2G GSM: B2/B3/B5/B8', 'Internal Storage': '128 GB', 'RAM': '8 GB', 'Supported Memory Card Type': 'MicroSD', 'Memory Card Slot Type': 'Hybrid Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '50MP + 2MP', 'Primary Camera Features': 'Dual Camera Setup: 50MP Main Camera (f/1.8 Aperture, Quad Pixel Technology for 1.28um, PDAF) + 2MP Macro Camera (f/2.4 Aperture, 1.12um Pixel Size), Features: Ultra-Res, Dual Capture, Spot Color, Night Vision, Macro Vision, Portrait, Live Filter, Panorama, AR Stickers, Pro Mode (w/ Long Exposure), Smart Composition, Auto Smile Capture, Google Lens Integration, Active Photos, Timer, High Res Digital Zoom (Up to 8X), RAW Photo Output, HDR, Burst Shot, Assistive Grid, Leveler, Watermark, Barcode Scanner, Quick Capture, Tap Anywhere to Capture', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '16MP Front Camera', 'Secondary Camera Features': 'Front Camera Setup: 16MP (f/2.4 Aperture, 1.0um/2.0um Ultra Pixel)', 'Flash': 'Single LED Flash', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': 'Rear Camera: Main Camera (FHD (at 30 fps)), Macro Camera (HD (at 30 fps))', 'Frame Rate': '30 fps', 'Dual Camera Lens': 'Primary Camera', 'Speaker Phone': 'Yes', 'Network Type': '5G, 4G, 3G, 2G', 'Supported Networks': '5G, 4G LTE, WCDMA, GSM', 'Internet Connectivity': '5G, 4G, 3G, Wi-Fi', '3G': 'Yes', 'Micro USB Version': 'Type C Port (USB 2.0)', 'Bluetooth Support': 'Yes', 'Bluetooth Version': 'v5.2', 'Wi-Fi': 'Yes', 'Wi-Fi Version': 'Wi-Fi 802.11 a/b/g/n/ac (2.4 GHz | 5 GHz)', 'Wi-Fi Hotspot': 'Yes', 'NFC': 'No', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5mm', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'SIM Size': 'Nano Sim', 'SMS': 'Yes', 'Keypad': 'No', 'Graphics PPI': '269 PPI', 'Sensors': 'Fingerprint Reader, Proximity, Accelerometer, Ambient Light, Gyroscope, SAR Sensor, Sensor Hub, E-Compass', 'Upgradable Operating System': '1 OS Upgrade, 3 Years SMRs', 'Other Features': "Charging: 20W Charger, 18W Device Charging Capable, IP52 Water Repellent Design, 2 Microphones, My UX: Personalize (Theme, Wallpaper \nDisplay: Peek Display, Attentive Display), Gestures (Quick Capture, Fast Flashlight, Three-Finger Screenshot, Flip for DND, Pick Up to Silence, Lift to Unlock, Swipe to Split, Quick Launch), Play (Media Controls, Gametime), Tips (Take a Tour, What's New in Android 14)", 'GPS Type': 'GPS, A-GPS, LTEPP, GLONASS, GALILEO, QZSS', 'FM Radio': 'Yes', 'FM Radio Recording': 'Yes', 'Battery Capacity': '5000 mAh', 'Width': '74.6 mm', 'Height': '162.7 mm', 'Depth': '8 mm', 'Weight': '180 g', 'Warranty Summary': '1 Year on Handset and 6 Months on Accessories', 'Domestic Warranty': '1 Year'}"
35,https://www.flipkart.com/realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BMYWCAZEC&lid=LSTMOBGYQ6BMYWCAZECB5I66N&marketplace=FLIPKART&store=tyy&spotlightTagId=BestsellerId_tyy&srno=b_1_29&otracker=browse&fm=organic&iid=2aa283c3-0893-41af-a4ff-67eb2050128d.MOBGYQ6BMYWCAZEC.SEARCH&ppt=browse&ppn=browse&ssid=trqyjrmaa80000001715182870897,Flipkart,specifications,"{'In The Box': 'Handset, Charger, USB Data Cable, Sim Ejector Tool, Safety Guide, Quick Guide, TPU Protective Case', 'Model Number': 'RMX3998', 'Model Name': '12x 5G', 'Color': 'Twilight Purple', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Quick Charging': 'Yes', 'Sound Enhancements': 'OReality Audio', 'Display Size': '17.07 cm (6.72 inch)', 'Resolution': '2400 x 1080 Pixels', 'Resolution Type': 'Full HD+', 'GPU': 'ARM Mali G57 MC2', 'Display Type': 'Full HD+ LCD', 'Display Colors': '16.7 Million', 'Other Display Features': '120Hz Refresh Rate, Screen-to-Body Ratio: 91.40%, Color Saturation: 82% NTSC (Typical), 78% NTSC (Minimum), Aspect Ratio: 20:9, Color Gamut: 82% NTSC (Typical), 78% NTSC (Minimum), RGB Pixel Arrangement, Contrast Ratio: 1500:1, Sunshine Screen, Brightness: 800 Nits (Typical), 950 Nits (High Brightness Mode), 240Hz Touch Sampling Rate', 'Operating System': 'Android 14', 'Processor Brand': 'Mediatek', 'Processor Type': 'Dimensity 6100+', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '2.2 GHz', 'Secondary Clock Speed': '2 GHz', 'Operating Frequency': '2G GSM: 850 MHz/900 MHz/1800 MHz, 3G WCDMA: B1/B5/B8, 4G FDD LTE: B1/B3/B5/B8/B28B, 4G TD LTE: B40/B41 (2535 MHz - 2655 MHz), 5G NR: n1/n3/n5/n8/n28B/n40/n41 (2535 MHz - 2655 MHz)/n77/n78', 'Internal Storage': '128 GB', 'RAM': '6 GB', 'Expandable Storage': '2 TB', 'Memory Card Slot Type': 'Hybrid Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '50MP + 2MP', 'Primary Camera Features': 'Dual Camera Setup: 50MP Main Camera (Samsung S5KJN1, f/1.8 Aperture, 1/ 2.76 inch Sensor Size, 0.64um Pixel Size, FOV: 80 Degree, 5P Lens, Effective Focal Length: 3.98mm, Equivalent Focal Length: 26mm, Supports Auto Focus, Open Loop VCM) + 2MP Mono Camera (Smartsense SC202CS, f/2.4 Aperture, 1/5 inch Sensor Size, 1.75um Pixel Size, FOV: 89 Degree, 3P Lens, Effective Focal Length: 1.77mm, Equivalent Focal Length: 22mm, Fixed Focus), CMOS, 20 Burst Photos, Features: Photo, Video, Night, Street, Pro, Pano, Portrait, Timelapse, Slo-Mo, Text Scanner, 50M, Tilt-Shift, Movie, Dual-View Video, Supports Smart Scenario Recognition, Supports Fill Light for Video Shooting', 'Optical Zoom': 'No', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '8MP Front Camera', 'Secondary Camera Features': '8MP Front Camera Setup: (OV OV08D10, f/2.0 Aperture,1/4 inch Sensor Size, 1.12um Pixel Size, FOV: 80 Degree, 4P Lens, Effective Focal Length: 2.65mm, Equivalent Focal Length: 25mm), CMOS, Features: Photo, Video, Pano, Portrait, Night, Timelapse, Dual View Video', 'Flash': 'Rear: Single Flashlight', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': 'Rear Camera: Video: 1080p (at 30 fps), 720p (at 30 fps), Slow Motion: 720p (at 120 fps), Movie/Time Lapse: 1080p (at 30 fps), Dual View Video: 720p (at 30 fps) | Front Camera: 1080p ( at 30 fps), 720p (at 30 fps)', 'Digital Zoom': '10X', 'Frame Rate': '120 fps, 30 fps', 'Dual Camera Lens': 'Primary Camera', 'Video Call Support': 'Yes', 'Speaker Phone': 'Yes', 'Call Records': 'Yes', 'Network Type': '5G, 4G VOLTE, 4G, 3G, 2G', 'Supported Networks': '5G, 4G VoLTE, 4G LTE, WCDMA, GSM', 'Internet Connectivity': '5G, 4G, 3G, EDGE, GPRS, Wi-Fi', '3G': 'Yes', 'GPRS': 'Yes', 'Micro USB Port': 'Yes', 'Micro USB Version': 'USB 2.0 (Type C)', 'Bluetooth Support': 'Yes', 'Bluetooth Version': 'v5.3', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 a/b/g/n/ac, 802.11 ac (Wi-Fi 5), 802.11 a/b/g/n (WLAN 2.4 GHz/WLAN 5.1 GHz/WLAN 5.8 GHz)', 'Wi-Fi Hotspot': 'Yes', 'NFC': 'No', 'Infrared': 'No', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5mm', 'Map Support': 'Support Gaode Map, Third Party Map, Baidu Map, Google Map', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'SIM Size': 'Nano Sim', 'User Interface': 'Realme UI 5.0 (Based on Android 14)', 'SMS': 'Yes', 'Graphics PPI': '391 PPI', 'Sensors': 'Geomagnetic Sensor, Proximity Sensor, Light Sensor, Acceleration Sensor, Gyroscope, Support Meter Function', 'Ringtones Format': 'MP3, AMR, APE, OGG, FLAC, WAV, MIDI, WMA', 'Other Features': "Oleophobic Coating On Rear Cover, COG Packaging Process, Lamination Method of Touchscreen: In Cell, Upto 10 Touch Points, Dark Mode, Eye Comfort, UFS 2.2, OTG Storage Format: FAT32, Maximum OTG Storage Supported: 2TB, Dual RAM Channel, Maximum Number of Call Logs: 3000, Answering Phone Calls Using Earphones, Display Caller's Profile Picture, Display Background for Incoming Calls, Sim Card Contacts Import and Export, Contacts Grouping, Customized Grouping, Maximum Number of Recipients for Group SMS Messages: 200, SMS Character Limit: 1530, Capacity for One MMS Message: 300KB, Firewall/Block & Filter, Data Backup and Restore, File Compression and Extraction, Private Safe, App Lock, App Lock Method: Digit Password, Pattern Password, Mixed Password, Fingerprint Password, Face Password, Split Screen Mode, Mini Window Mode/Playing Videos in Floating Window, Webpage Video Playback, Google Lens, L1 Widevine Encrypted Video, Weather Widget, Clock Widget, Music Widget, Third Party App Widget, Gestures & Motions: Black Screen Gestures, Intelligent Answering and Calling, Lift to Brighten the Screen, Three Finger Screenshot, Incoming Call Banner, Kid Space (Guest Mode), Third Party Input Method, World Clock, Mobile Screencast, Screen Recording, Compass, App Cloner, OSIE Visual Effect, Game Voice Changer, Game Space/Games, System File Format, Step Counting, Recently Deleted (Album Recycle Bin), Number of Devices That Can Be Connected to a Hotspot: 10, Bluetooth Audio Specifications: sbc, acc, lhdc, ldac, aptx, aptx hd, WiFi Calling, HD Voice, Dual Carrier Aggregation, Dual 5G Display, Link Boost Communicate, Link Boost Wireless: SLA Polymorphic Network Acceleration, Face Recognition, VOOC Charge, Maximum Power Supported by Mobile Phone: 45W, Integrated Standalone or Integrated Audio Decoder Chip, Vibration Motor: Rotor Motor, Support IPX4 Waterproof and Dustproof, Supports Button Backlight, Dual Speaker, Dual Microphones, Speaker: 1115 Ultra Linear Speaker, Dual Mic Noise Cancellation, Push-to-Talk On Earphones, Supports Volume Control, Supports Switching Songs, Supports In-Ear Monitoring", 'GPS Type': 'GPS, GLONASS, BEIDOU, GALILEO, QZSS', 'FM Radio': 'No', 'FM Radio Recording': 'No', 'DLNA Support': 'Yes', 'Audio Formats': 'MP3, AAC, APE, AMR, WAV, MID, OGG, FLAC, WMA', 'Video Formats': 'AVI, 3GP, MP4, WMV, MKV, MOV, ASF, FLV', 'Battery Capacity': '5000 mAh', 'Battery Type': 'Lithium-ion Polymer', 'Width': '76.1 mm', 'Height': '165.6 mm', 'Depth': '7.69 mm', 'Weight': '188 g', 'Warranty Summary': '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories', 'Domestic Warranty': '1 Year'}"
36,https://www.flipkart.com/portronics-usb-type-c-cable-3-1-2-m-konnect-l-por-1403/p/itmc6907de9b190a?pid=ACCG86JCHKWFCYQR&lid=LSTACCG86JCHKWFCYQRSALBTA&marketplace=FLIPKART&store=tyy&srno=b_1_6&otracker=browse&iid=2aa283c3-0893-41af-a4ff-67eb2050128d.ACCG86JCHKWFCYQR.SEARCH&ssid=trqyjrmaa80000001715182870897,Flipkart,specifications,"{'Sales Package': '1N Cable', 'Number of Contents in Sales Package': '1', 'Brand': 'Portronics', 'Type': 'USB Type C Cable', 'Cable Type': 'Type-C 480 Mbps Speed', 'Connector 1': 'USB Type A', 'Connector 2': 'Type-C Cable', 'Cable': 'Round', 'Part Number': 'POR-1403', 'Model': 'Konnect L POR-1403', 'Compatible Devices': 'Computer, Mobile', 'Color': 'White', 'Suitable For': 'All Phones With Type C port', 'Cable Length': '1.2 m', 'Net Quantity': '1', 'Corrosion Resistant': 'Yes', 'Maximum Current Rating': '3 A', 'Warranty Summary': '6-Months warranty', 'Covered in Warranty': 'Replace', 'Not Covered in Warranty': 'Physically Damaged', 'Warranty Service Type': 'Off-site'}"
37,https://www.flipkart.com/callmate-30000-mah-15-w-power-bank/p/itmdbf7580046224?pid=PWBGFJPUMSUTWKTH&lid=LSTPWBGFJPUMSUTWKTHGVEGKM&marketplace=FLIPKART&store=tyy&srno=b_1_2&otracker=browse&iid=en_H8uW_ANY5w9UJ6ZFeQrxwt_OrEfcJ8x9qOghVdgKd6JMO3oq50jVOeCHGdPYKqhpKMzY5W9r0oWQhuF2mS4qiw%3D%3D&ssid=trqyjrmaa80000001715182870897,Flipkart,specifications,"{'Sales Package': '1 Power Bank, 1 Charging Cable, 1 User Manual', 'Model Name': 'Power Bank 30000 mAH with Dual USB With Dual Torch', 'Suitable Device': 'Mobile', 'Number of Output Ports': '2', 'Charging Cable Included': 'Yes', 'Power Supply': 'AC 100- 240V , 50-60 Hz', 'Output Power': '5V/2.1A', 'Type': 'Wired', 'Width': '69 mm', 'Height': '140 mm', 'Depth': '39 mm', 'Warranty Summary': '6 Month', 'Warranty Service Type': 'For product related queries and warranty claims, please call at +91-11-43390000(Monday to Friday, 10am-5pm IST) or email us at customercare@callmateindia.com', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damages, Wear and Tear', 'Domestic Warranty': '6 Months'}"
38,https://www.flipkart.com/ptron-10000-mah-22-5-w-power-bank/p/itm84a739097d867?pid=PWBGYZWPPPRYCXQF&lid=LSTPWBGYZWPPPRYCXQFDDTA1F&marketplace=FLIPKART&store=tyy&srno=b_1_27&otracker=browse&iid=en_H8uW_ANY5w9UJ6ZFeQrxwt_OrEfcJ8x9qOghVdgKd6JaLH-7HoKpkDjYL2p8g7tjyiqNrpOY7IGsxX70U4LQpU4IsYyWu-Pj9cxFjFAoaLk%3D&ssid=trqyjrmaa80000001715182870897,Flipkart,specifications,"{'Sales Package': '1 Power Bank, Charging Cable, User Manual, Warranty Card', 'Model Name': 'Electro Pro', 'Suitable Device': 'Mobile', 'Number of Output Ports': '2', 'Charging Cable Included': 'Yes', 'Power Supply': 'AC 100 - 240 V', 'Width': '68.45 mm', 'Height': '142.54 mm', 'Depth': '15.7 mm', 'Weight': '220 g', 'Warranty Summary': '1 Year Warranty', 'Warranty Service Type': 'If Any Query Please Reach Out to Us at support@ptron.in or Call on 04067138888', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damages', 'Domestic Warranty': '1 Year'}"
